device,VIN,data_collector,time_sensor,time_session,voltage_control_module,engine_load,coolant_temperature,intake_manifold_absolut_pressure,rpm,speed,acceleration_x,acceleration_y,acceleration_z,magnitude,latitude,longitude,fuel_pressure,timing_advance,intake_air_temperature,mass_air_flow,throttle_position,fuel_level,engine_oil_temperature,radar_area,cloud_quantity,teda_time,teda_flag,fuel_model_prediction,air_fuel_ratio,other_info,city_road_label,city_road_prob,coolant_temp,distance_traveled_with_MIL_on,driver_behaviour_label,fuel_model_prediction_prob,runtime_since_engine_start,short_term_fuel_trim_bank_1
null,null,App2Car,2026-02-02T16:02:21.119865,2026-02-02T16:02:09,14.3,20.0,,25.0,1125.0,14.0,-0.05746084079146385,8.271966934204102,-0.18914192914962769,8.274328575670229,-5.84343,-35.1976904,,2.5,37.0,2.23,15.0,50.59,,446.25,,,1,Etanol,,,0.0,0.5666666666666667,68.0,0.0,2,0.53,313.0,-7.03
null,null,App2Car,2026-02-02T16:02:22.118385,2026-02-02T16:02:09,14.3,22.0,,25.0,902.0,12.0,-1.3886369466781616,7.824251174926758,-1.867477297782898,8.16300744062854,-5.8436184,-35.1976739,,3.0,37.0,2.21,15.0,50.59,,420.75,,,1,Gasolina,,,1.0,0.6,68.0,0.0,2,0.5,313.0,-7.03
null,null,App2Car,2026-02-02T16:02:23.120074,2026-02-02T16:02:09,14.3,22.0,,26.0,826.0,10.0,0.3734954595565796,9.974244117736816,-1.1683704853057861,10.049384765718274,-5.8436184,-35.1976739,,4.0,37.0,1.93,15.0,50.59,,420.75,,,1,Etanol,,,0.0,0.7666666666666667,68.0,0.0,2,0.83,313.0,-7.03
null,null,App2Car,2026-02-02T16:02:24.121352,2026-02-02T16:02:09,14.3,22.0,,26.0,805.0,9.0,0.7134721279144287,10.654197692871094,-1.5442601442337036,10.789147804583974,-5.8436184,-35.1976739,,4.5,37.0,1.91,14.0,50.59,,333.9,,,0,Etanol,,,0.0,0.8666666666666667,68.0,0.0,1,0.77,313.0,-7.03
null,null,App2Car,2026-02-02T16:02:25.119114,2026-02-02T16:02:09,14.3,35.0,,41.0,832.0,11.0,1.6280571222305298,11.21204662322998,0.8403648138046265,11.360755806503773,-5.8436184,-35.1976739,,5.5,37.0,2.96,17.0,50.59,,551.1,,,1,Etanol,,,1.0,0.6666666666666666,68.0,0.0,2,0.83,313.0,-7.03
null,null,App2Car,2026-02-02T16:02:26.121154,2026-02-02T16:02:09,14.3,40.0,,51.0,1027.0,13.0,4.702212333679199,7.996633529663086,4.376600742340088,10.25726974865088,-5.8436184,-35.1976739,,20.0,37.0,4.19,18.0,50.59,,671.16,,,1,Etanol,,,0.0,0.7,68.0,0.0,2,0.7,313.0,-7.03
null,null,App2Car,2026-02-02T16:02:27.119830,2026-02-02T16:02:09,14.3,46.0,,50.0,1183.0,15.0,0.6584054827690125,6.981492042541504,0.3758896589279175,7.0225367179887055,-5.8437253,-35.1977375,,18.5,37.0,5.6,18.0,50.59,,833.9649999999999,,,1,Gasolina,,,0.0,0.7333333333333333,68.0,0.0,2,0.5,313.0,-7.03
null,null,App2Car,2026-02-02T16:02:28.118706,2026-02-02T16:02:09,14.3,45.0,,49.0,1365.0,17.0,0.24899697303771973,6.818686485290527,-1.161187767982483,6.921332379663454,-5.8437253,-35.1977375,,26.0,37.0,6.47,19.0,50.59,,924.9000000000001,,,1,Gasolina,,,0.0,0.7,68.0,0.0,2,0.63,313.0,-7.03
null,null,App2Car,2026-02-02T16:02:29.120586,2026-02-02T16:02:09,14.3,40.0,,47.0,1512.0,20.0,0.9959878921508789,10.38844108581543,-2.1978771686553955,10.665006522420223,-5.8437253,-35.1977375,,23.5,37.0,10.13,19.0,50.59,,930.525,,,1,Etanol,,,0.0,0.9666666666666667,68.0,0.0,2,0.53,313.0,-7.03
null,null,App2Car,2026-02-02T16:02:30.118055,2026-02-02T16:02:09,14.3,13.0,,23.0,1557.0,21.0,-0.27054479718208313,9.57441234588623,-0.993593692779541,9.629631077184227,-5.8437253,-35.1977375,,2.5,37.0,10.13,15.0,50.59,,496.98,,,0,Gasolina,,,0.0,0.8333333333333334,68.0,0.0,2,0.57,313.0,-7.03
null,null,App2Car,2026-02-02T16:02:31.118843,2026-02-02T16:02:09,14.3,15.0,,32.0,1175.0,22.0,1.45806884765625,10.17296314239502,-0.22026655077934265,10.279283108000548,-5.8437253,-35.1977375,,26.5,37.0,4.39,17.0,50.59,,531.875,,,1,Gasolina,,,0.0,0.9,68.0,0.0,2,0.57,313.0,-7.03
null,null,App2Car,2026-02-02T16:02:32.118763,2026-02-02T16:02:09,14.3,33.0,,36.0,1193.0,23.0,-2.389413356781006,8.753201484680176,1.194706678390503,9.151784332487384,-5.8436966,-35.1979967,,26.5,37.0,4.19,17.0,50.59,,810.04,,,1,Etanol,,,0.0,0.6333333333333333,68.0,0.0,2,0.87,313.0,-7.03
null,null,App2Car,2026-02-02T16:02:33.118516,2026-02-02T16:02:09,14.3,27.0,,31.0,1230.0,23.0,4.28322696685791,0.1867477297782898,9.955090522766113,10.839037562471303,-5.8436966,-35.1979967,,29.0,37.0,3.62,16.0,50.59,,707.5,,,1,Etanol,,,0.0,0.6,68.0,0.0,2,0.57,313.0,-7.03
null,null,App2Car,2026-02-02T16:02:34.121523,2026-02-02T16:02:09,14.3,36.0,,33.0,1260.0,24.0,1.4173674583435059,-6.564900875091553,9.318233489990234,11.486354051034843,-5.8436966,-35.1979967,,28.0,37.0,4.99,18.0,50.59,,918.0,,,1,Etanol,,,0.0,0.6666666666666666,68.0,0.0,2,0.57,313.0,-7.03
null,null,App2Car,2026-02-02T16:02:35.118988,2026-02-02T16:02:09,14.3,20.0,,33.0,1315.0,25.0,1.45806884765625,1.4987702369689941,13.184868812561035,13.349645785269898,-5.8436966,-35.1979967,,30.0,37.0,3.23,16.0,50.59,,655.875,,,1,Etanol,,,0.0,0.6666666666666666,68.0,0.0,2,0.57,313.0,-7.03
null,null,App2Car,2026-02-02T16:02:36.120023,2026-02-02T16:02:09,14.3,18.0,,28.0,1292.0,25.0,-1.01753568649292,-0.40462008118629456,6.9695210456848145,7.055020899304932,-5.8436966,-35.1979967,,18.0,37.0,2.07,14.0,50.59,,578.78,,,0,Gasolina,,,0.0,0.7666666666666667,68.0,0.0,2,0.53,313.0,-7.03
null,null,App2Car,2026-02-02T16:02:37.118632,2026-02-02T16:02:09,14.3,19.0,,26.0,870.0,24.0,3.4787750244140625,1.2306196689605713,10.079588890075684,10.733797679901407,-5.8436562,-35.1982984,,2.5,37.0,1.95,14.0,50.59,,488.04999999999995,,,0,Gasolina,,,0.0,0.8333333333333334,68.0,0.0,2,0.5,313.0,-7.03
null,null,App2Car,2026-02-02T16:02:38.118994,2026-02-02T16:02:09,14.3,19.0,,24.0,901.0,22.0,-0.5985504388809204,0.5770025849342346,9.155426979064941,9.193097289809106,-5.8436562,-35.1982984,,3.0,37.0,1.93,14.0,50.59,,488.04999999999995,,,0,Etanol,,,0.0,0.6333333333333333,68.0,0.0,2,0.57,313.0,-7.03
null,null,App2Car,2026-02-02T16:02:39.119383,2026-02-02T16:02:09,14.3,21.0,,25.0,839.0,19.0,0.646434485912323,-0.4405331015586853,12.210428237915039,12.235460952143102,-5.8436562,-35.1982984,,3.5,37.0,1.89,14.0,50.59,,494.71500000000003,,,0,Etanol,,,0.0,0.7333333333333333,68.0,0.0,2,1.0,313.0,-7.03
null,null,App2Car,2026-02-02T16:02:40.119008,2026-02-02T16:02:09,14.3,21.0,,26.0,834.0,14.0,-1.6663644313812256,-0.44532153010368347,8.753201484680176,8.921525537415313,-5.8436562,-35.1982984,,3.5,37.0,1.95,14.0,50.59,,494.71500000000003,,,0,Etanol,,,0.0,0.8666666666666667,68.0,0.0,2,0.93,313.0,-7.03
null,null,App2Car,2026-02-02T16:02:41.118768,2026-02-02T16:02:09,14.3,22.0,,26.0,816.0,11.0,0.043095629662275314,0.5554547905921936,10.781089782714844,10.795475170674342,-5.8436562,-35.1982984,,3.5,37.0,1.91,14.0,50.59,,402.12,,,0,Etanol,,,0.0,0.8666666666666667,68.0,0.0,2,0.83,313.0,-7.03
null,null,App2Car,2026-02-02T16:02:42.120993,2026-02-02T16:02:09,14.3,22.0,,26.0,807.0,10.0,-1.7573440074920654,0.40940847992897034,8.851364135742188,9.033411333909747,-5.8436343,-35.1985068,,3.5,37.0,1.93,15.0,50.59,,369.12,,,0,Etanol,,,0.0,0.7333333333333333,68.0,0.0,1,0.8,313.0,-7.03
null,null,App2Car,2026-02-02T16:02:43.118826,2026-02-02T16:02:09,14.3,22.0,,28.0,871.0,10.0,-0.26336219906806946,1.9991583824157715,10.596736907958984,10.786882171525809,-5.8436343,-35.1985068,,2.5,37.0,2.21,15.0,50.59,,369.12,,,0,Etanol,,,0.0,0.6333333333333333,68.0,0.0,1,0.83,313.0,-7.03
null,null,App2Car,2026-02-02T16:02:44.119135,2026-02-02T16:02:09,14.3,22.0,,26.0,944.0,10.0,-2.808398485183716,0.3998316824436188,10.527304649353027,10.90280287844175,-5.8436343,-35.1985068,,2.0,37.0,2.28,15.0,50.59,,369.12,,,0,Etanol,,,1.0,0.5666666666666667,68.0,0.0,1,0.9,313.0,-7.03
null,null,App2Car,2026-02-02T16:02:45.118310,2026-02-02T16:02:09,14.3,23.0,,26.0,928.0,9.0,-0.31842881441116333,1.7764976024627686,7.280767440795898,7.501127593126044,-5.8436343,-35.1985068,,,37.0,2.3,15.0,50.59,,388.48,,,0,Etanol,,,1.0,0.7,68.0,0.0,1,0.87,313.0,-7.03
null,null,App2Car,2026-02-02T16:02:46.119666,2026-02-02T16:02:09,14.3,21.0,,26.0,901.0,8.0,2.4588451385498047,-0.8475474119186401,9.497797966003418,9.84745765331533,-5.8436343,-35.1985068,,3.0,37.0,1.85,14.0,50.59,,333.645,,,0,Etanol,,,0.0,0.7,68.0,0.0,1,0.87,313.0,-7.03
null,null,App2Car,2026-02-02T16:02:47.118692,2026-02-02T16:02:09,14.3,23.0,,26.0,818.0,8.0,1.2665326595306396,0.8930372595787048,8.540117263793945,8.679586591768354,-5.8437469,-35.1985656,,3.0,37.0,1.97,14.0,50.59,,343.78999999999996,,,0,Etanol,,,0.0,0.8333333333333334,68.0,0.0,1,0.73,313.0,-7.03
null,null,App2Car,2026-02-02T16:02:48.119531,2026-02-02T16:02:09,14.3,24.0,,32.0,797.0,8.0,0.6248866319656372,1.8148049116134644,8.966285705566406,9.169420893593562,-5.8437469,-35.1985656,,3.0,37.0,2.23,15.0,50.59,,367.52,,,0,Etanol,,,0.0,0.7333333333333333,68.0,0.0,1,0.73,313.0,-7.03
null,null,App2Car,2026-02-02T16:02:49.118786,2026-02-02T16:02:09,14.3,44.0,,49.0,695.0,8.0,1.7525556087493896,1.4867992401123047,8.863334655761719,9.156458068608417,-5.8437469,-35.1985656,,19.0,37.0,3.2,17.0,50.59,,655.46,,,1,Etanol,,,1.0,0.6,68.0,0.0,2,0.53,313.0,-7.03
null,null,App2Car,2026-02-02T16:02:50.118369,2026-02-02T16:02:09,14.3,84.0,,78.0,993.0,13.0,1.9943699836730957,1.9847931861877441,9.430760383605957,9.841552572470723,-5.8437469,-35.1985656,,5.5,37.0,8.3,21.0,50.59,,1500.105,,,1,Gasolina,,,0.0,0.7666666666666667,68.0,0.0,2,0.73,313.0,-7.03
null,null,App2Car,2026-02-02T16:02:51.118987,2026-02-02T16:02:09,14.3,70.0,,73.0,1209.0,16.0,0.9169792532920837,2.2840683460235596,9.081207275390625,9.408833335694842,-5.8437469,-35.1985656,,15.5,36.0,9.02,21.0,50.59,,1283.595,,,1,Gasolina,,,0.0,0.7333333333333333,68.0,0.0,2,0.8,313.0,-7.03
null,null,App2Car,2026-02-02T16:02:52.119679,2026-02-02T16:02:09,14.3,70.0,,66.0,1475.0,19.0,0.5171475410461426,2.5761611461639404,9.241618156433105,9.60789019397749,-5.8437975,-35.1986905,,17.0,36.0,12.05,23.0,50.59,,1679.875,,,1,Gasolina,,,0.0,0.9666666666666667,68.0,0.0,2,0.83,313.0,-7.03
null,null,App2Car,2026-02-02T16:02:53.118616,2026-02-02T16:02:09,14.3,15.0,,22.0,1796.0,23.0,-0.3423708379268646,1.0247182846069336,10.012551307678223,10.0706727204472,-5.8437975,-35.1986905,,22.0,36.0,2.84,15.0,50.59,,624.3399999999999,,,0,Gasolina,,,0.0,0.8666666666666667,68.0,0.0,2,0.77,313.0,-7.03
null,null,App2Car,2026-02-02T16:02:54.118929,2026-02-02T16:02:09,14.3,17.0,,52.0,1250.0,24.0,-0.0454898327589035,2.1068975925445557,10.467450141906738,10.677480941854116,-5.8437975,-35.1986905,,15.5,36.0,2.61,21.0,50.59,,798.68,,,1,Gasolina,,,0.0,0.8,68.0,0.0,2,0.77,313.0,-7.03
null,null,App2Car,2026-02-02T16:02:55.118257,2026-02-02T16:02:09,14.3,78.0,,74.0,1364.0,26.0,0.6991068720817566,1.800439715385437,10.42195987701416,10.599414194445943,-5.8437975,-35.1986905,,14.5,36.0,10.26,22.0,50.59,,1853.28,,,1,Gasolina,,,0.0,0.7333333333333333,68.0,0.0,2,0.8,313.0,-7.03
null,null,App2Car,2026-02-02T16:02:56.118707,2026-02-02T16:02:09,14.3,64.0,,65.0,1469.0,28.0,0.3902548849582672,1.8483237028121948,9.68694019317627,9.869417900351827,-5.8437975,-35.1986905,,18.5,36.0,10.26,22.0,50.59,,1687.7399999999998,,,1,Gasolina,,,0.0,0.9333333333333333,68.0,0.0,2,0.83,313.0,-7.03
null,null,App2Car,2026-02-02T16:02:57.118237,2026-02-02T16:02:09,14.3,64.0,,63.0,1637.0,32.0,0.07661445438861847,1.4101848602294922,9.617507934570312,9.720645553982752,-5.8437525,-35.1990121,,21.0,36.0,10.51,22.0,50.59,,1687.7399999999998,,,1,Gasolina,,,0.0,0.9,68.0,0.0,2,0.9,313.0,-7.03
null,null,App2Car,2026-02-02T16:02:58.118749,2026-02-02T16:02:09,14.3,55.0,,57.0,1721.0,33.0,0.6991068720817566,1.577778935432434,9.148244857788086,9.309592943073955,-5.8437525,-35.1990121,,25.5,36.0,9.7,21.0,50.59,,1625.595,,,1,Gasolina,,,0.0,0.8666666666666667,68.0,0.0,2,0.63,313.0,-7.03
null,null,App2Car,2026-02-02T16:02:59.118602,2026-02-02T16:02:09,14.3,41.0,,40.0,1752.0,34.0,-0.2298433631658554,1.0462661981582642,9.346963882446289,9.408147253777194,-5.8437525,-35.1990121,,10.0,36.0,2.28,15.0,50.59,,1219.5,,,1,Gasolina,,,0.0,0.9666666666666667,68.0,0.0,2,0.77,313.0,-7.03
null,null,App2Car,2026-02-02T16:03:00.118436,2026-02-02T16:02:09,14.3,22.0,,28.0,784.0,33.0,0.35913026332855225,0.181959331035614,9.955090522766113,9.963227943827093,-5.8437525,-35.1990121,,-16.5,36.0,1.93,16.0,50.59,,789.25,,,0,Gasolina,,,0.0,0.6333333333333333,68.0,0.0,2,0.8,313.0,-7.03
null,null,App2Car,2026-02-02T16:03:01.118827,2026-02-02T16:02:09,14.3,22.0,,26.0,830.0,29.0,-0.24660277366638184,-0.15083470940589905,9.30386734008789,9.30835707950096,-5.8437525,-35.1990121,,2.0,36.0,1.93,14.0,50.59,,589.68,,,0,Etanol,,,0.0,0.8333333333333334,68.0,0.0,2,1.0,313.0,-7.03
null,null,App2Car,2026-02-02T16:03:02.118393,2026-02-02T16:02:09,14.3,20.0,,25.0,863.0,26.0,0.040701430290937424,-0.5650315880775452,9.586383819580078,9.603107415741006,-5.8437076,-35.1994185,,2.0,36.0,1.91,14.0,50.59,,546.35,,,0,Etanol,,,0.0,0.8333333333333334,68.0,0.0,2,1.0,313.0,-7.03
null,null,App2Car,2026-02-02T16:03:03.117744,2026-02-02T16:02:09,14.3,22.0,,25.0,817.0,21.0,0.3902548849582672,-0.48602294921875,10.338163375854492,10.356936765678366,-5.8437076,-35.1994185,,2.5,37.0,1.93,14.0,50.59,,476.655,,,0,Etanol,,,0.0,0.8666666666666667,68.0,0.0,2,1.0,313.0,-7.03
null,null,App2Car,2026-02-02T16:03:04.118605,2026-02-02T16:02:09,14.3,21.0,,26.0,811.0,18.0,0.08379705995321274,0.8690952062606812,11.204863548278809,11.238830702539712,-5.8437076,-35.1994185,,2.0,37.0,1.79,14.0,50.59,,430.755,,,0,Etanol,,,0.0,0.8666666666666667,68.0,0.0,1,1.0,313.0,-7.03
null,null,App2Car,2026-02-02T16:03:05.118029,2026-02-02T16:02:09,14.3,21.0,,34.0,771.0,15.0,-0.002394201699644327,1.1540051698684692,11.130643844604492,11.190306790241133,-5.8437076,-35.1994185,,11.0,37.0,1.91,15.0,50.59,,427.53499999999997,,,0,Etanol,,,0.0,0.7333333333333333,68.0,0.0,1,0.73,313.0,-7.03
null,null,App2Car,2026-02-02T16:03:06.118981,2026-02-02T16:02:09,14.3,100.0,,95.0,919.0,18.0,0.2298433631658554,2.5546131134033203,11.168951034545898,11.45968338754817,-5.8437076,-35.1994185,,0.5,36.0,9.57,25.0,50.59,,2017.21,,,1,Gasolina,,,1.0,0.5333333333333333,68.0,0.0,2,0.7,313.0,-7.03
null,null,App2Car,2026-02-02T16:03:07.120405,2026-02-02T16:02:09,14.3,86.0,,90.0,1238.0,21.0,0.14365209639072418,1.8531121015548706,8.621520042419434,8.819595695244002,-5.8436826,-35.1996445,,3.5,36.0,10.76,25.0,50.59,,1922.2549999999999,,,1,Gasolina,,,0.0,0.7666666666666667,68.0,0.0,2,0.7,313.0,-7.03
null,null,App2Car,2026-02-02T16:03:08.118985,2026-02-02T16:02:09,14.3,87.0,,87.0,1384.0,27.0,0.06703764945268631,2.4205379486083984,9.339780807495117,9.648575207726353,-5.8436826,-35.1996445,,5.5,36.0,12.35,25.0,50.59,,2074.59,,,1,Gasolina,,,0.0,0.7666666666666667,68.0,0.0,2,0.7,313.0,-7.03
null,null,App2Car,2026-02-02T16:03:09.118524,2026-02-02T16:02:09,14.3,85.0,,86.0,1535.0,30.0,0.016759412363171577,2.408566951751709,9.402029991149902,9.705650086081587,-5.8436826,-35.1996445,,11.5,36.0,14.59,25.0,50.59,,2175.04,,,1,Gasolina,,,0.0,0.9666666666666667,68.0,0.0,2,0.9,313.0,-7.03
null,null,App2Car,2026-02-02T16:03:10.117862,2026-02-02T16:02:09,14.3,88.0,,86.0,1770.0,34.0,-0.6272808313369751,2.3487119674682617,9.224859237670898,9.539809070538757,-5.8436826,-35.1996445,,11.5,36.0,14.59,26.0,56.08,,2439.65,,,1,Gasolina,,,0.0,0.8333333333333334,73.0,0.0,2,0.9,372.0,-3.13
null,null,App2Car,2026-02-02T16:03:11.118750,2026-02-02T16:02:09,14.3,84.0,,37.0,1881.0,35.0,-0.7565677165985107,0.629675030708313,9.86889934539795,9.91786567985737,-5.8436826,-35.1996445,,5.5,36.0,2.4,16.0,56.08,,1988.3000000000002,,,1,Gasolina,,,0.0,0.8666666666666667,73.0,0.0,2,0.87,372.0,-3.13
null,null,App2Car,2026-02-02T16:03:12.119299,2026-02-02T16:02:09,14.3,100.0,,23.0,1500.0,35.0,0.24899697303771973,1.4173674583435059,10.065223693847656,10.167578768406239,-5.8436483,-35.2000436,,-3.5,36.0,15.07,24.0,56.08,,2632.5,,,1,Gasolina,,,0.0,0.8333333333333334,73.0,0.0,2,0.8,372.0,-3.13
null,null,App2Car,2026-02-02T16:03:13.118728,2026-02-02T16:02:09,14.3,89.0,,88.0,1448.0,36.0,0.2059013396501541,1.800439715385437,9.349357604980469,9.523364224695653,-5.8436483,-35.2000436,,7.5,36.0,13.24,26.0,56.08,,2495.0,,,1,Gasolina,,,0.0,0.8333333333333334,73.0,0.0,2,0.9,372.0,-3.13
null,null,App2Car,2026-02-02T16:03:14.118749,2026-02-02T16:02:09,14.3,87.0,,87.0,1499.0,39.0,-0.19153612852096558,1.8339585065841675,9.255983352661133,9.437866163341226,-5.8436483,-35.2000436,,9.5,35.0,13.6,26.0,56.08,,2509.76,,,1,Gasolina,,,0.0,0.8666666666666667,73.0,0.0,2,0.9,372.0,-3.13
null,null,App2Car,2026-02-02T16:03:15.118832,2026-02-02T16:02:09,14.3,88.0,,88.0,1564.0,40.0,0.038307227194309235,1.7501614093780518,9.169792175292969,9.335396131959032,-5.8436483,-35.2000436,,10.5,35.0,14.5,26.0,56.08,,2602.8650000000002,,,1,Gasolina,,,0.0,0.8666666666666667,73.0,0.0,2,0.93,372.0,-3.13
null,null,App2Car,2026-02-02T16:03:16.118704,2026-02-02T16:02:09,14.3,90.0,,88.0,1671.0,43.0,-0.40222588181495667,1.482010841369629,9.318233489990234,9.443919587116069,-5.8436483,-35.2000436,,11.0,35.0,15.37,27.0,56.08,,2841.3,,,1,Gasolina,,,0.0,0.7666666666666667,73.0,0.0,2,0.93,372.0,-3.13
null,null,App2Car,2026-02-02T16:03:17.119165,2026-02-02T16:02:09,14.3,90.0,,88.0,1709.0,44.0,0.07422025501728058,1.7310078144073486,9.313444137573242,9.473232732467388,-5.8436058,-35.2005432,,13.0,35.0,15.56,27.0,56.08,,2841.3,,,1,Gasolina,,,0.0,0.7333333333333333,73.0,0.0,2,0.93,372.0,-3.13
null,null,App2Car,2026-02-02T16:03:18.118555,2026-02-02T16:02:09,14.3,80.0,,82.0,1760.0,46.0,-0.9313444495201111,1.941697597503662,10.06043529510498,10.288340506165095,-5.8436058,-35.2005432,,15.0,35.0,17.5,25.0,56.08,,2609.58,,,1,Gasolina,,,0.0,0.8666666666666667,73.0,0.0,2,0.93,372.0,-3.13
null,null,App2Car,2026-02-02T16:03:19.123415,2026-02-02T16:02:09,14.3,91.0,,85.0,1802.0,47.0,-0.38546648621559143,1.9560627937316895,10.673351287841797,10.857955322190774,-5.8436058,-35.2005432,,13.5,35.0,17.31,28.0,56.08,,3175.38,,,1,Gasolina,,,0.0,0.7,73.0,0.0,2,0.93,372.0,-3.13
null,null,App2Car,2026-02-02T16:03:20.118155,2026-02-02T16:02:09,14.3,11.0,,20.0,1773.0,47.0,0.38067805767059326,0.8451532125473022,9.59835433959961,9.64300812842038,-5.8436058,-35.2005432,,7.5,35.0,2.12,15.0,56.08,,968.5999999999999,,,0,Gasolina,,,0.0,0.8666666666666667,73.0,0.0,2,0.93,372.0,-3.13
null,null,App2Car,2026-02-02T16:03:21.119289,2026-02-02T16:02:09,14.3,16.0,,27.0,1015.0,45.0,0.05746084079146385,0.9744400978088379,8.683769226074219,8.738460003007154,-5.8436058,-35.2005432,,3.5,35.0,16.24,14.0,56.08,,736.575,,,0,Gasolina,,,0.0,0.8,73.0,0.0,2,0.57,372.0,-3.13
null,null,App2Car,2026-02-02T16:03:22.119757,2026-02-02T16:02:09,14.3,83.0,,82.0,1516.0,45.0,-0.5889736413955688,1.699883222579956,10.333374977111816,10.488809815144338,-5.8435489,-35.2011206,,11.0,35.0,12.86,24.0,56.08,,2506.24,,,1,Gasolina,,,0.0,0.9666666666666667,73.0,0.0,2,0.8,372.0,-3.13
null,null,App2Car,2026-02-02T16:03:23.118656,2026-02-02T16:02:09,14.3,82.0,,83.0,1488.0,46.0,0.28730419278144836,1.5466543436050415,9.830592155456543,9.955662985693412,-5.8435489,-35.2011206,,11.0,35.0,13.01,24.0,56.08,,2488.32,,,1,Gasolina,,,0.0,0.9333333333333333,73.0,0.0,2,0.83,372.0,-3.13
